id,ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,home_link
42720,SE-0003,small_airport,Bollnäs,270,EU,SE,SE-X,Bollnäs,http://www.bollnasflygklubb.se/flygf%C3%A4ltsinformation2
46509,SE-0004,small_airport,Norberg,,EU,SE,SE-W,,
299971,SE-0005,small_airport,Åre / Molanda,1047,EU,SE,SE-Z,,
300948,SE-0006,small_airport,Alvesta Smålanda Airport,450,EU,SE,SE-G,Alvesta,http://www.smalanda.se/
301001,SE-0007,small_airport,Staffanstorp Bjällerup Field,,EU,SE,SE-M,,
314590,SE-0008,small_airport,Kattleberg Airport,,EU,SE,SE-Q,,
315918,SE-0009,small_airport,Flygfältet Långtora,,EU,SE,SE-U,,
316386,SE-0010,small_airport,Vallentuna flygfält,,EU,SE,SE-AB,,
316407,SE-0011,seaplane_base,Täby Sjöflygklubb,,EU,SE,SE-AB,,http://www.tsk.nu
316456,SE-0012,heliport,Kvikkjokk Heliport,,EU,SE,SE-BD,,
316457,SE-0013,small_airport,Ovansjö,,EU,SE,SE-Y,,
316462,SE-0014,small_airport,Ålåsen,,EU,SE,SE-Z,,
316483,SE-0015,small_airport,Orrlanda Flygfält,,EU,SE,SE-Z,,
316498,SE-0016,small_airport,Sälens Flygplats,,EU,SE,SE-W,Sälen,
316544,SE-0017,small_airport,Frostlanda flygfält,,EU,SE,SE-Z,Gäddede,
316849,SE-0018,small_airport,Frölunda Airfield,,EU,SE,SE-AB,,
319198,SE-0019,heliport,Karolinska Universitetssjukhuset Helipad,,EU,SE,SE-AB,Solna,
320294,SE-0020,small_airport,Bänkås Hoppfält,,EU,SE,SE-Y,Sundsvall,
320296,SE-0021,small_airport,Finnskoga/Backa flygplats,,EU,SE,SE-S,Backa,
320848,SE-0022,small_airport,Vassunda Private Airfield,,EU,SE,SE-U,Vassunda,
320916,SE-0023,small_airport,Baggböle Airstrip,,EU,SE,SE-Y,,
320917,SE-0024,small_airport,Älvdalens flygklubb,,EU,SE,SE-W,Älvdalen,http://www.alvdalsflyg.se
320942,SE-0025,small_airport,Flykälens flygfält,,EU,SE,SE-Z,,
320951,SE-0026,small_airport,Finspångs flygfält,,EU,SE,SE-E,,http://gliding.se
322241,SE-0027,small_airport,Flygebyns hoppövningsfält,,EU,SE,SE-Q,,
323060,SE-0028,small_airport,Charlottenberg Airstrip,,EU,SE,SE-S,Charlottenberg,
323061,SE-0029,small_airport,Dorotea flygfält,,EU,SE,SE-AC,Dorotea,
323062,SE-0030,small_airport,Finlanda Flygfält,,EU,SE,SE-Z,Rossön,
323121,SE-0031,small_airport,Kolåsens flygfält,,EU,SE,SE-Z,Kolåsen,
323298,SE-0032,small_airport,Porjus flygfält,1281,EU,SE,SE-BD,Porjus,
323345,SE-0033,closed,Vindeln Flygfält,,EU,SE,SE-AC,,
323351,SE-0034,closed,Malå flygfält,,EU,SE,SE-AC,Malå,
323412,SE-0035,small_airport,Överlanda,,EU,SE,SE-Y,Överlanda,
323633,SE-0036,closed,Suddesjaur,1130,EU,SE,SE-BD,Suddesjaur,
323638,SE-0037,closed,Storberg,,EU,SE,SE-BD,Storberg,
323647,SE-0038,closed,Stalons flygfält,,EU,SE,SE-AC,Stalon,
323669,SE-0039,small_airport,Tjautjasjaure Airstrip,,EU,SE,SE-BD,Tjautjas,
323670,SE-0040,small_airport,Kokhedsfältet Airstrip,,EU,SE,SE-BD,,
323741,SE-0041,closed,Satter Airstrip,,EU,SE,SE-BD,Satter,
323800,SE-0042,small_airport,Pålsträsket Airstrip,,EU,SE,SE-BD,Pålsträsk,
323801,SE-0043,closed,Junosuando,,EU,SE,SE-BD,,
323849,SE-0044,small_airport,Vuollerim Airstrip,,EU,SE,SE-BD,Vuollerim,
324583,SE-0045,small_airport,Sala flygfält,,EU,SE,SE-U,Sala,
324727,SE-0046,small_airport,Gimo gräsfält,,EU,SE,SE-C,Gimo,
325119,SE-0047,small_airport,Åviken Fly Camp,,EU,SE,SE-Y,,
325550,SE-0048,small_airport,Duvhed flygfält UL,,EU,SE,SE-N,,
327325,SE-0049,small_airport,Timmele Airfield,,EU,SE,SE-Q,Timmele,
328612,SE-0050,heliport,Myttinge Heliport,,EU,SE,SE-AB,,
328677,SE-0051,small_airport,Degerfors Grenlanda Airport,375,EU,SE,SE-T,Degerfors,
328694,SE-0052,small_airport,Bergs Airstrip,,EU,SE,SE-Z,Berg,
329158,SE-0053,heliport,Esrange Heliport,,EU,SE,SE-BD,,
2170,SE01,small_airport,Alba Elena Airport,150,SA,EC,EC-G,Rocafuerte,
2171,SE02,small_airport,Guabital Airport,45,SA,EC,EC-G,Soledad,
2172,SE03,small_airport,Las Penas Airport,3,SA,EC,EC-G,Isla Puna,
41115,SE04,heliport,La Fabril Heliport,40,SA,EC,EC-M,Manta,
41099,SE05,heliport,Posorja Heliport,18,SA,EC,EC-G,Posorja,
41100,SE06,heliport,Palobamba Heliport,22,SA,EC,EC-G,Lérida,
41122,SE07,heliport,Aviandina Heliport,13,SA,EC,EC-O,Machala,
2173,SE08,small_airport,San Carlos Costa Airport,21,SA,EC,EC-G,Lorenzo de Garaicoa,
2174,SE09,small_airport,San Rafael Airport,190,SA,EC,EC-G,San Rafael,
2175,SE10,small_airport,Vinces Airport,32,SA,EC,EC-R,Vinces,
2176,SE11,small_airport,Km 60 Airport,1640,SA,EC,EC-P,Consumulo,
41101,SE12,heliport,Canal Uno Heliport,12,SA,EC,EC-G,Guayaquil,
41124,SE13,small_airport,Babahoyo North Airport,29,SA,EC,EC-R,Babahoyo,
41102,SE14,small_airport,San Carlos Airport,126,SA,EC,EC-G,José Real,
41125,SE15,small_airport,Quevedo North Airport,314,SA,EC,EC-R,Quevedo,
41113,SE16,small_airport,Loja Airport,7684,SA,EC,EC-L,Loja,
41103,SE17,heliport,Pepsicola Heliport,15,SA,EC,EC-G,Guayaquil,
2177,SE22,small_airport,Celia Maria Airport,110,SA,EC,EC-O,Pasaje,
2178,SE58,small_airport,Banasur Airport,30,SA,EC,EC-O,Buenavista,
2179,SE59,small_airport,La Mina Airport,13,SA,EC,EC-O,El Guabo,
2180,SE60,small_airport,La Puntilla Airport,45,SA,EC,EC-F,La Puntilla,
6051,SEAM,medium_airport,Chachoán Airport,8502,SA,EC,EC-T,Ambato,
41128,SEAP,small_airport,Arapicos Airport,2920,SA,EC,EC-S,Sangay,
41132,SEAR,small_airport,Arajuno Airport,1700,SA,EC,EC-Y,Arajuno,
41123,SEAS,small_airport,Ascazubi Airport,9517,SA,EC,EC-P,Ascazubi,
41104,SEAY,small_airport,Ayangue Airport,18,SA,EC,EC-G,San Pedro,
41126,SEBF,small_airport,Buena Fe Airport,320,SA,EC,EC-R,Buena Fe,
41116,SECH,small_airport,Chone Airport,51,SA,EC,EC-M,Chone,
6052,SECM,small_airport,Hacienda Clementina Airport,328,SA,EC,EC-R,Pozuelos,
6053,SECO,medium_airport,Francisco De Orellana Airport,834,SA,EC,EC-D,Coca,
41117,SECQ,small_airport,Coaque Airport,131,SA,EC,EC-M,Coaque,
41133,SECR,small_airport,Curaray Airport,832,SA,EC,EC-Y,Curacay,
6054,SECU,medium_airport,Mariscal Lamar Airport,8306,SA,EC,EC-A,Cuenca,
41118,SEGE,small_airport,Guale Airport,222,SA,EC,EC-M,Guale,
6055,SEGS,small_airport,Seymour Airport,207,SA,EC,EC-W,Baltra,
6056,SEGU,medium_airport,José Joaquín de Olmedo International Airport,19,SA,EC,EC-G,Guayaquil,
6057,SEGZ,small_airport,Gualaquiza Airport,2640,SA,EC,EC-S,Santiago,
41112,SEHI,small_airport,Cotachachi Airport,7824,SA,EC,EC-I,Cotacachi,
6058,SEIB,small_airport,Atahualpa Airport,7304,SA,EC,EC-I,Ibarra,
41131,SEII,small_airport,General Villamil Airport,35,SA,EC,EC-W,Isabela,
41105,SEIS,small_airport,Isabel Maria Airport,20,SA,EC,EC-G,América,
41119,SEJI,small_airport,Jipijapa Airport,223,SA,EC,EC-M,Jipijapa,
41120,SEJM,small_airport,Jama Airport,37,SA,EC,EC-M,Jama,
6059,SEKK,small_airport,Km 192 Airport,1247,SA,EC,EC-E,Lagartera,
41129,SELI,small_airport,Limoncocha Airport,820,SA,EC,EC-U,Limoncocha,
6060,SELJ,small_airport,Hacienda La Julia Airport,50,SA,EC,EC-R,Julia,
32278,SELM,small_airport,Loma Larga Airport,210,SA,EC,EC-R,Loma Larga,
6061,SELT,large_airport,Cotopaxi International Airport,9205,SA,EC,EC-X,Latacunga,
6062,SEMA,medium_airport,Jose Maria Velasco Ibarra Airport,1508,SA,EC,EC-L,Macará,
6063,SEMC,medium_airport,Coronel E Carvajal Airport,3452,SA,EC,EC-S,Macas,
6064,SEMH,medium_airport,General Manuel Serrano Airport,11,SA,EC,EC-O,Machala,
6065,SEMO,small_airport,El Carmen Airport,960,SA,EC,EC-Y,Montalvo,
6066,SEMT,medium_airport,Eloy Alfaro International Airport,48,SA,EC,EC-M,Manta,
6067,SEMX,small_airport,Maragrosa Airport,18,SA,EC,EC-G,Puerto Balao,
32279,SEMY,small_airport,Martinica Airport,90,SA,EC,EC-R,Martinica,
32277,SENL,small_airport,Nueva Loja Airport,980,SA,EC,EC-U,Lago Agrio,
41106,SEPB,small_airport,Pedro Carbo Airport,321,SA,EC,EC-G,Pecro Carbo,
6069,SEPC,small_airport,Patuca Airport,1781,SA,EC,EC-S,Patuca,
41121,SEPD,small_airport,Pedernales Airport,60,SA,EC,EC-M,Pedernales,
41107,SEPO,small_airport,Posorja Airport,30,SA,EC,EC-G,Posorja,
6070,SEPS,small_airport,Amable Calle Gutierrez Airport,22,SA,EC,EC-O,Pasaje,
41130,SEPT,small_airport,Putumayo Airport,733,SA,EC,EC-U,Puerto Putumayo,
41108,SEPU,small_airport,Puna Airport,3,SA,EC,EC-G,Puna,
6071,SEPV,medium_airport,Reales Tamarindos Airport,130,SA,EC,EC-M,Portoviejo,
41109,SEPX,small_airport,Payo Airport,101,SA,EC,EC-G,Hacienda Payo,
32281,SEPZ,small_airport,Los Perez Airport,75,SA,EC,EC-R,Los Perez,
6072,SEQE,small_airport,Quevedo Airport,350,SA,EC,EC-R,Quevedo,
308273,SEQM,large_airport,Mariscal Sucre International Airport,7841,SA,EC,EC-P,Quito,
6073,SEQU,closed,Mariscal Sucre International Airport,9228,SA,EC,EC-P,Quito,http://www.aeropuertoquito.aero/
6074,SERB,small_airport,Chimborazo Airport,9151,SA,EC,EC-H,Riobamba,
6075,SERO,medium_airport,Santa Rosa International Airport,20,SA,EC,EC-O,Santa Rosa,
6076,SESA,medium_airport,General Ulpiano Paez Airport,18,SA,EC,EC-G,Salinas,
32391,SESC,small_airport,Sucua Airport,3116,SA,EC,EC-S,Sucua,
6077,SESD,small_airport,Santo Domingo de Los Colorados Airport,1714,SA,EC,EC-P,Santo Domingo de Los Colorades,
6078,SESM,small_airport,Rio Amazonas Airport,3465,SA,EC,EC-Y,Shell Mera,
6079,SEST,small_airport,San Cristóbal Airport,62,SA,EC,EC-W,San Cristóbal,
6080,SESV,small_airport,Los Perales Airport,10,SA,EC,EC-M,Bahía de Caraquez,
6081,SETA,small_airport,Taura Airport,56,SA,EC,EC-G,Taura,
6082,SETE,small_airport,Mayor Galo Torres Airport,1708,SA,EC,EC-N,Tena,
41110,SETG,small_airport,Tenguel Airport,33,SA,EC,EC-G,Boca de Tenguel,
32477,SETH,small_airport,Taisha Airport,1669,SA,EC,EC-S,Taisha,
32473,SETI,small_airport,Tiputini Airport,997,SA,EC,EC-D,Tiputini,
6083,SETM,small_airport,Camilo Ponce Enriquez Airport,4056,SA,EC,EC-L,La Toma (Catamayo),
6084,SETN,small_airport,General Rivadeneira Airport,32,SA,EC,EC-E,Tachina,
6085,SETR,medium_airport,Tarapoa Airport,814,SA,EC,EC-U,Tarapoa,
6086,SETU,medium_airport,Teniente Coronel Luis a Mantilla Airport,9649,SA,EC,EC-C,Tulcán,
41111,SEVR,small_airport,El Vergel Airport,9002,SA,EC,EC-H,El Vergel,
6087,SFAL,medium_airport,Port Stanley Airport,75,SA,FK,FK-U-A,Stanley,
314610,SFR,closed,San Fernando Airport,1168,NA,US,US-CA,Los Angeles,
307121,SFU,small_airport,Safia Airport,430,OC,PG,PG-NPP,Safia,
43119,SG-0001,heliport,Brani Naval Base Heliport,,AS,SG,SG-04,Singapore,
43120,SG-0002,small_airport,Pulau Sudong Military Airstrip,,AS,SG,SG-05,,
312925,SG-0003,small_airport,Lim Chu Kang Road (Emergency Strip),,AS,SG,SG-03,,https://www.youtube.com/watch?v=CBMD4QTSyqM
324533,SG-0004,closed,Erase Me 20,,AS,SG,SG-02,,
5508,SG67,small_airport,Estancia Pai Quara Airport,712,SA,PY,PY-13,Estancia Pai Quara,
6088,SGAS,medium_airport,Silvio Pettirossi International Airport,292,SA,PY,PY-11,Asunción,
6089,SGAY,medium_airport,Juan De Ayolas Airport,223,SA,PY,PY-8,Ayolas,
308256,SGBA,small_airport,Bella Vista Sur Airport,650,SA,PY,PY-7,Colonia Doctor Pastor Obligado,
6090,SGCO,small_airport,Teniente Col Carmelo Peralta Airport,253,SA,PY,PY-1,Concepción,
318322,SGCU,small_airport,Curuguaty Airport,,SA,PY,PY-14,,
29851,SGEN,small_airport,Encarnación Airport,659,SA,PY,PY-7,Encarnación,
6091,SGES,medium_airport,Guarani International Airport,846,SA,PY,PY-10,Ciudad del Este,
31157,SGFI,small_airport,Filadelfia Airport,423,SA,PY,PY-19,Filadelfia,
308258,SGGR,small_airport,Salto del Guaira Airport,990,SA,PY,PY-14,Salto del Guaira,
6092,SGIB,small_airport,Itaipú Airport,762,SA,PY,PY-10,Itaipú,
325902,SGL,heliport,Danilo Atienza Air Base,,AS,PH,PH-U-A,Cavite,
6093,SGME,medium_airport,Dr. Luis Maria Argaña International Airport,553,SA,PY,PY-19,Mariscal Estigarribia,
30531,SGNB,small_airport,Villa Hayes Sarg Airport,210,SA,PY,PY-15,Villa Hayes,
308260,SGPC,small_airport,Pozo Colorado Airport,325,SA,PY,PY-15,Pozo Colorado,
308261,SGPG,small_airport,Pelayo Prats Gill Airstrip,690,SA,PY,PY-19,,
6094,SGPI,medium_airport,Carlos Miguel Gimenez Airport,249,SA,PY,PY-12,Pilar,
6095,SGPJ,small_airport,Dr Augusto Roberto Fuster International Airport,1873,SA,PY,PY-13,Pedro Juan Caballero,
39567,SGPO,small_airport,Puerto Pinasco Airport,239,SA,PY,PY-15,Pinasco,
39568,SGRO,small_airport,Rosario Airport,236,SA,PY,PY-2,Rosario,
308262,SGSP,small_airport,San Pedro Airport,270,SA,PY,PY-2,San Pedro del Ycuamandiyu,
6096,SGST,small_airport,Santa Teresa Airport,582,SA,PY,PY-13,Santa Teresa,
301241,SH1,small_airport,Shelby Auxiliary Field One Airport,305,NA,US,US-MS,,
45083,SHAB,heliport,Aguas Blancas Heliport,102,SA,CL,CL-VS,Puchuncavi,
39329,SHAC,heliport,Asociación Chilena de Seguridad Heliport,1969,SA,CL,CL-RM,Santiago,
45084,SHAE,heliport,Aerorescate Heliport,1460,SA,CL,CL-RM,Pudahuel,
39330,SHAG,heliport,Anguila 1 Heliport,66,SA,CL,CL-MA,Magallanes,
39331,SHAH,heliport,Nazareno II Heliport,,SA,CL,CL-RM,Santiago,
45085,SHAL,heliport,Los Paltos Heliport,298,SA,CL,CL-RM,Isla De Maipo,
39332,SHAP,heliport,Asistencia Pública Dr. Alejandro del Río Heliport,1886,SA,CL,CL-RM,Santiago,
39333,SHAU,heliport,La Aurora Heliport,696,SA,CL,CL-RM,Curacavi,
45086,SHBC,heliport,Las Brisas De Chicureo Heliport,1175,SA,CL,CL-RM,Santiago,
39334,SHBE,heliport,Banco Exterior Heliport,2000,SA,CL,CL-RM,Santiago,
39335,SHBL,heliport,Hospital Ramón Barros Luco Heliport,1805,SA,CL,CL-RM,Santiago,
39336,SHBP,heliport,Bahía Los Primos Heliport,574,SA,CL,CL-LI,La Estrella,
39337,SHBS,heliport,Banco Santander Heliport,2067,SA,CL,CL-RM,Santiago,
39338,SHCA,heliport,Prefectura Aeropolicial de Carabineros Heliport,2070,SA,CL,CL-RM,Santiago,
39339,SHCB,heliport,Caburga Heliport,1558,SA,CL,CL-AR,Pucon,
39340,SHCC,heliport,Clínica Las Condes Heliport,2461,SA,CL,CL-RM,Santiago,
39341,SHCG,heliport,Cachagua Heliport,80,SA,CL,CL-VS,Zapallar,
39342,SHCI,heliport,San Cristóbal Heliport,98,SA,CL,CL-VS,Zapallar,
39343,SHCM,heliport,Corporativo Mutual Heliport,2100,SA,CL,CL-RM,Santiago,
39344,SHCP,heliport,Servicios Aéreos Copters Heliport,1509,SA,CL,CL-LI,Rancagua,
39345,SHCY,heliport,Hospital de Coyhaique Heliport,915,SA,CL,CL-AI,Coyhaique,
39346,SHDG,heliport,Batería Dungenes Nº 1 Heliport,25,SA,CL,CL-MA,Magallanes,
39347,SHDN,heliport,Daniel 1 Heliport,98,SA,CL,CL-MA,Magallanes,
39348,SHDO,heliport,Valle Nevado Heliport,9858,SA,CL,CL-RM,Farellones,
39349,SHDP,heliport,Del Pacifico Heliport,200,SA,CL,CL-AR,Temuco,
39350,SHEC,heliport,Edificio Bank Boston Heliport,2270,SA,CL,CL-RM,Santiago,
39351,SHEE,heliport,Esmeralda Heliport,574,SA,CL,CL-ML,Yerbas Buenas,
39352,SHEH,heliport,Edificio Huidobro Heliport,2470,SA,CL,CL-RM,Santiago,
39353,SHEI,heliport,Escuela de Investigaciones Policiales Heliport,1608,SA,CL,CL-RM,Santiago,
45087,SHEJ,heliport,Cuartel Gral. I División De Ejercito Heliport,124,SA,CL,CL-AN,Antofagasta,
39354,SHEM,heliport,El Mercurio Heliport,2247,SA,CL,CL-RM,Santiago,
39355,SHEQ,heliport,El Conquistador Heliport,1670,SA,CL,CL-RM,Santiago,
39356,SHES,heliport,Eso Heliport,7861,SA,CL,CL-AN,Antofagasta,
39357,SHET,heliport,San Esteban Heliport,541,SA,CL,CL-ML,Yerbas Buenas,
45088,SHFA,heliport,Los Cerrillos Military Heliport,1703,SA,CL,CL-RM,Santiago,
39358,SHFE,heliport,Hospital San Camilo Heliport,2155,SA,CL,CL-VS,San Felipe,
39359,SHFR,heliport,San Francisco Heliport,935,SA,CL,CL-LI,Litueche,
39360,SHGA,heliport,Gral. Humberto Arriagada Heliport,1903,SA,CL,CL-RM,Santiago,
39361,SHGE,heliport,Gertrudis Echeñique Heliport,2270,SA,CL,CL-RM,Santiago,
45089,SHGR,heliport,Edificio Corpgroup Heliport,2448,SA,CL,CL-RM,Las Condes,
39362,SHHC,heliport,Hospital Clínico Regional de Concepción Heliport,151,SA,CL,CL-BI,Concepcion,
39363,SHHE,heliport,Helicopters Heliport,1837,SA,CL,CL-LI,Machali,
39364,SHHF,heliport,Hospital FACH Heliport,2574,SA,CL,CL-RM,Santiago,
39365,SHHI,heliport,Hospital del Imponente Heliport,2426,SA,CL,CL-RM,Santiago,
39366,SHHL,heliport,Las Condes Heliport,,SA,CL,CL-RM,Santiago,
39367,SHHM,heliport,Hospital Militar Heliport,2067,SA,CL,CL-RM,Santiago,
39368,SHHN,heliport,Hospital Naval Almirante Nef Heliport,200,SA,CL,CL-VS,Viña Del Mar,
39369,SHHR,heliport,Carabineros de Chile Heliport,213,SA,CL,CL-MA,Punta Arenas,
39370,SHHS,heliport,Hospital del Salvador Heliport,1910,SA,CL,CL-RM,Santiago,
39371,SHHV,heliport,Naval Heliport,12,SA,CL,CL-AP,Arica,
39372,SHIQ,heliport,Cuartel Gral. VI División de Ejercito Heliport,26,SA,CL,CL-TA,Iquique,
45090,SHIS,heliport,Isidora 3000 Heliport,2510,SA,CL,CL-RM,Las Condes,
39373,SHJO,heliport,Hospital San José Heliport,1868,SA,CL,CL-RM,Santiago,
39374,SHKI,heliport,Kipreos Heliport,1575,SA,CL,CL-RM,Santiago,
39375,SHLA,heliport,Las Americas Heliport,2126,SA,CL,CL-RM,Santiago,
39376,SHLC,heliport,Lan Courier Heliport,1565,SA,CL,CL-RM,Santiago,
39377,SHLP,heliport,La Parva Heliport,9080,SA,CL,CL-RM,Farellones,
39378,SHLS,heliport,Las Salinas Heliport,10,SA,CL,CL-VS,Viña Del Mar,
39379,SHMA,heliport,Clínica Santa María Heliport,2028,SA,CL,CL-RM,Santiago,
39380,SHMB,heliport,Mercedez Benz Heliport,1617,SA,CL,CL-RM,Santiago,
39381,SHMD,heliport,Ministerio de Defensa Nacional Heliport,2123,SA,CL,CL-RM,Santiago,
39382,SHMS,heliport,Mutual de Seguridad Heliport,1650,SA,CL,CL-RM,Santiago,
39383,SHNC,heliport,Catalina Norte 1 Heliport,98,SA,CL,CL-MA,Punta Arenas,
39384,SHNL,heliport,Nueva de Lyon Heliport,2192,SA,CL,CL-RM,Santiago,
39385,SHNO,heliport,Catalina Norte 2 Heliport,30,SA,CL,CL-MA,Punta Arenas,
39386,SHNZ,heliport,Nazareno Heliport,2822,SA,CL,CL-RM,Pirque,
45091,SHOT,heliport,Santa Rosa De Tabalí Heliport,787,SA,CL,CL-CO,Ovalle,
39387,SHOV,heliport,Lo Ovalle Heliport,919,SA,CL,CL-VS,Casablanca,
39388,SHPE,heliport,Pelluco Heliport,66,SA,CL,CL-LL,Puerto Montt,
39389,SHPP,heliport,Papudo Heliport,82,SA,CL,CL-VS,Papudo,
39390,SHPT,heliport,Portillo Heliport,9000,SA,CL,CL-VS,Los Andes,
39391,SHPU,heliport,Punta Catalina Heliport,16,SA,CL,CL-MA,Punta Catalina,
39392,SHQN,heliport,Quinn Heliport,49,SA,CL,CL-LR,Valdivia,
39393,SHRB,heliport,Rodelbahn Heliport,2789,SA,CL,CL-RM,Santiago,
45092,SHRE,heliport,Jose Miguel Carrera Heliport,2034,SA,CL,CL-RM,Santiago,
39394,SHRP,heliport,Rapel Heliport,394,SA,CL,CL-LI,Las Cabras,
39395,SHSB,heliport,Cerro Sombrero Heliport,98,SA,CL,CL-MA,Magallanes,
39396,SHSC,heliport,Santiago Centro Heliport,2083,SA,CL,CL-RM,Santiago,
39397,SHSD,heliport,Sonda Heliport,76,SA,CL,CL-MA,Santiago,
39398,SHSE,heliport,Posesión Heliport,76,SA,CL,CL-MA,Posesion,
39399,SHSI,heliport,Posesión 5 Heliport,98,SA,CL,CL-MA,Posesion,
39400,SHSK,heliport,Skua 1 Heliport,98,SA,CL,CL-MA,Punta Catalina,
39401,SHSM,heliport,Edificio Torre Santa María Heliport,2329,SA,CL,CL-RM,Santiago,
39402,SHSO,heliport,Hospital Santiago Oriente Heliport,2083,SA,CL,CL-RM,Santiago,
39403,SHSR,heliport,Edificio Torre San Ramón Heliport,2133,SA,CL,CL-RM,Santiago,
39404,SHSS,heliport,Hospital Regional de Temuco Heliport,410,SA,CL,CL-AR,Temuco,
39405,SHST,heliport,Santiago Heliport,1929,SA,CL,CL-RM,Santiago,
39406,SHSU,heliport,Skua 4 Heliport,69,SA,CL,CL-MA,Punta Catalina,
39407,SHTC,heliport,Edificio Corporativo CTC Heliport,2389,SA,CL,CL-RM,Santiago,
39408,SHTI,heliport,Torre Interamericana Heliport,2185,SA,CL,CL-RM,Santiago,
39409,SHTL,heliport,Torre Ligure Heliport,182,SA,CL,CL-BI,Concepcion,
39410,SHTO,heliport,Subteniente Marcelo Topali Heliport,2121,SA,CL,CL-RM,Santiago,
39411,SHTR,heliport,Sotracer Heliport,486,SA,CL,CL-BI,Los Angeles,
45093,SHVI,heliport,Villarica Park Lake Heliport,804,SA,CL,CL-AR,Villarrica,
45094,SHVM,heliport,Viña Matetic Heliport,820,SA,CL,CL-VS,Cartagena,
39412,SHWT,heliport,World Trade Center Heliport,2261,SA,CL,CL-RM,Santiago,
39413,SHYA,heliport,Sumaya Heliport,2244,SA,CL,CL-RM,Pirque,
44904,SI-0001,small_airport,Dobova Airfield,,EU,SI,SI-009,Mihalovec,
44905,SI-0002,small_airport,Mostje Lendava Airfield,,EU,SI,SI-059,Mostje,
44909,SI-0003,small_airport,Krapje Veržej Airfield,,EU,SI,SI-188,,
44910,SI-0004,small_airport,Moravske Toplice 'Marič' Airfield,,EU,SI,SI-078,,
44970,SI-0005,small_airport,Prilozje - Metlika,,EU,SI,SI-073,,
44971,SI-0006,small_airport,Ula Novi Lazi,,EU,SI,SI-048,,
44979,SI-0007,small_airport,Cerkvenjak Airfield,,EU,SI,SI-153,,
44984,SI-0008,closed,Močna 'Jurkovič' Airfield,,EU,SI,SI-058,,
309205,SI-0009,small_airport,Imeno Field,,EU,SI,SI-124,,
310722,SI-0010,small_airport,Duplica UL field,1145,EU,SI,SI-043,Kamnik,http://vzletisce-kamnik.si/
310723,SI-0011,small_airport,Sentvid pri Sticni field,1016,EU,SI,SI-039,Sentvid pri Sticni,
312390,SI-0012,small_airport,Pobrezje UL field,1220,EU,SI,SI-083,Zg.Pobrezje,http://www.drustvo-letalcev-zsd.si/?page=vzletisce
312415,SI-0013,small_airport,Kaplja Vas - Prebold UL field,908,EU,SI,SI-174,Kaplja Vas,
312417,SI-0014,small_airport,Andoljšek - Ribnica UL field,1637,EU,SI,SI-104,,
312421,SI-0015,small_airport,Radenci Airfield,712,EU,SI,SI-100,,
313055,SI-0016,small_airport,Gorica-Smartno UL field,829,EU,SI,SI-011,Gorica pri Smartnem v.R.d.,
313059,SI-0017,small_airport,ZG.Kostrivnica UL field,485,EU,SI,SI-124,Rog.Slatina,
313535,SI-0018,small_airport,Podpeč field,945,EU,SI,SI-061,,
316383,SI-0019,small_airport,Vzletišče Črnotiče,1434,EU,SI,SI-050,Črnotiče,
319705,SI-0020,small_airport,Sostro private airstrip,,EU,SI,SI-061,Sostro,
319829,SI-0021,small_airport,Vzletišče Cerknica - Marof,,EU,SI,SI-013,Cerknica,
319830,SI-0022,small_airport,Vzletišče Hude Ravne - Dole pri Litiji,,EU,SI,SI-060,Hude Ravne,
319831,SI-0023,small_airport,Vzletišče Libeliče,,EU,SI,SI-025,Libeliče,
319832,SI-0024,small_airport,Vzletišče Zagorje ob Savi,,EU,SI,SI-142,Zagorje ob Savi,
320181,SI-0025,small_airport,Vzletišče Hauptmanca,,EU,SI,SI-U-A,Hauptmanca,
320997,SI-0026,small_airport,Dol pri Ljubljani UL,,EU,SI,SI-061,,
35838,SIAA,heliport,Aeroandres Heliport,3248,SA,BR,BR-SP,Mairiporã,
221,SIAB,closed,Leda Mello Resende Airport,3050,SA,BR,BR-MG,Três Pontas,
35839,SIAC,closed,Hospital de Guaruz Heliport,33,SA,BR,BR-RJ,Campos Dos Goytacazes,
35840,SIAD,small_airport,Estância Regina Airport,394,SA,BR,BR-MS,Porto Murtinho,
35841,SIAE,heliport,BASF Guaratinguetá Heliport,1772,SA,BR,BR-SP,Guaratinguetá,
35842,SIAF,small_airport,Fazenda São José Airport,1903,SA,BR,BR-MT,Sapezal,
35843,SIAG,heliport,Serrinha Heliport,2802,SA,BR,BR-GO,Goiânia,
35844,SIAH,heliport,Vitória Apart Hospital Heliport,62,SA,BR,BR-ES,Serra,
35845,SIAI,small_airport,Fazenda Gaivota Airport,541,SA,BR,BR-MT,Poconé,
328001,SIAJ,small_airport,Fazenda Tauá Airport,43,SA,BR,BR-BA,Prado,
35846,SIAK,heliport,Volkswagen Heliport,2539,SA,BR,BR-SP,São Bernardo Do Campo,
35847,SIAL,heliport,Summerville Heliport,39,SA,BR,BR-PE,Ipojuca,
29865,SIAM,small_airport,Fazenda Palmital Airport,1709,SA,BR,BR-SP,Morro Agudo,
35848,SIAN,heliport,Hospital Dom vicente Scherer Heliport,184,SA,BR,BR-RS,Porto Alegre,
35849,SIAO,small_airport,Fazenda Araras Airport,1493,SA,BR,BR-MS,Corguinho,
35850,SIAP,small_airport,Roso Par Airport,584,SA,BR,BR-RS,Aceguá,
